MassFeature_Column,KM1513-125m_A,KM1513-125m_B,KM1513-125m_C,KM1513-15m_A,KM1513-15m_B,KM1513-15m_C,KM1513-45m_A,KM1513-45m_B,KM1513-45m_C,KM1513-75m_A,KM1513-75m_B,KM1513-75m_C,S11C1_A,S12C1_A,S12C1_B,S13C1_A,S13C1_B,S14C1_A,S14C1_B,S14C1_C,S2C3_A,S4C1_A,S4C1_B,S4C1_C,S4C2_A,S4C2_B,S6C1_A,S6C1_B,S6C1_C,S6C2_A,S6C2_B,S7E41D100_1,S7E41D120_1,S7E41D140_1,S7E41D160_1,S7E41D180_1,S7E41D250_1,S7E41D30_1,S7E41D40_1,S7E41D60_1,S7E41D80_1,S8C1_A,S9C1_A,S9C1_B,S9C2_A,S9C2_B,U3_A,U3_B,U4_A,U4_B,U6_A,U6_B,U7_A,U7_B,U8_A,U8_B,U9_A,U9_B
Carnitine_X_HILICPos,0.8263888888888888,0.8391608391608392,0.8357142857142857,0.8027210884353742,0.8027210884353742,0.8231292517006803,0.8413793103448276,0.8263888888888888,0.8402777777777778,0.8611111111111112,0.8333333333333334,0.8194444444444444,0.8843537414965986,0.8918918918918919,0.8639455782312925,0.8698630136986302,0.9054054054054054,0.903448275862069,0.8783783783783784,0.8698630136986302,0.9020979020979021,0.8972602739726028,0.8920863309352518,0.8958333333333334,0.9014084507042254,0.9054054054054054,0.8926174496644296,0.8918918918918919,0.8918918918918919,0.9054054054054054,0.896551724137931,0.875,0.943089430894309,0.8739495798319328,0.8403361344537815,0.8632478632478633,0.8918918918918919,0.8848920863309353,0.9130434782608696,0.924812030075188,0.9206349206349207,0.8843537414965986,0.9054054054054054,0.8851351351351351,0.8904109589041096,0.8918918918918919,0.9251700680272109,0.9115646258503401,0.9183673469387755,0.891156462585034,0.891156462585034,0.8851351351351351,0.8851351351351351,0.8851351351351351,0.8851351351351351,0.8716216216216216,0.8851351351351351,0.8689655172413793
Citrulline_X_HILICPos,0.3125,0.26573426573426573,0.26428571428571423,0.3537414965986394,0.44217687074829937,0.41496598639455784,0.4137931034482759,0.5416666666666667,0.5138888888888888,0.45138888888888884,0.45833333333333337,0.4930555555555556,0.16326530612244894,0.11486486486486491,0.108843537414966,0.17123287671232879,0.16216216216216217,0.19310344827586212,0.1216216216216216,0.15068493150684936,0.1048951048951049,0.17808219178082196,0.1294964028776978,0.14583333333333337,0.08450704225352113,0.1283783783783784,0.1476510067114094,0.1351351351351351,0.1283783783783784,0.20945945945945943,0.10344827586206895,0.44999999999999996,0.11382113821138207,0.11764705882352944,0.07563025210084029,0.19658119658119655,0.18918918918918914,0.39568345323741005,0.21014492753623193,0.12030075187969924,0.19841269841269837,0.108843537414966,0.19594594594594594,0.14189189189189189,0.10273972602739723,0.14189189189189189,0.11564625850340138,0.09523809523809523,0.16326530612244894,0.12925170068027214,0.2108843537414966,0.1351351351351351,0.09459459459459463,0.15540540540540537,0.16891891891891897,0.14864864864864868,0.19594594594594594,0.19999999999999996
Creatine_X_HILICPos,0.8472222222222222,0.8041958041958042,0.7785714285714286,0.782312925170068,0.7959183673469388,0.7891156462585034,0.8758620689655172,0.8888888888888888,0.8888888888888888,0.8541666666666666,0.8263888888888888,0.8888888888888888,0.6054421768707483,0.6554054054054055,0.3945578231292517,0.226027397260274,0.6554054054054055,0.6068965517241379,0.7702702702702703,0.37671232876712324,0.5174825174825175,0.6301369863013699,0.237410071942446,0.3125,0.23239436619718312,0.5878378378378378,0.5906040268456376,0.43243243243243246,0.5608108108108107,0.43918918918918914,0.5172413793103448,0.75,0.6504065040650406,0.7478991596638656,0.6554621848739496,0.6837606837606838,0.7207207207207207,0.9064748201438849,0.7391304347826086,0.7744360902255639,0.8174603174603174,0.5714285714285714,0.5608108108108107,0.5675675675675675,0.4931506849315068,0.5337837837837838,0.3945578231292517,0.4285714285714286,0.6462585034013606,0.5510204081632653,0.6666666666666667,0.6351351351351351,0.6621621621621622,0.41216216216216217,0.6756756756756757,0.5810810810810811,0.5472972972972974,0.38620689655172413
Cystathionine_X_HILICPos,0.05555555555555558,0.013986013986013957,0.021428571428571463,0.04081632653061229,0.03401360544217691,0.04761904761904767,0.03448275862068961,0.03472222222222221,0.02777777777777779,0.04861111111111116,0.04861111111111116,0.05555555555555558,0.061224489795918324,0.04729729729729726,0.027210884353741527,0.0273972602739726,0.020270270270270285,0.01379310344827589,0.006756756756756799,0.020547945205479423,0.027972027972028024,0.03424657534246578,0,0.02083333333333337,0,0.013513513513513487,0.03355704697986572,0.04054054054054057,0.027027027027026973,0.03378378378378377,0,0.08333333333333337,0.04065040650406504,0,0.01680672268907568,0.02564102564102566,0.009009009009009028,0.15827338129496404,0.1159420289855072,0.06015037593984962,0,0.04761904761904767,0.04729729729729726,0.04054054054054057,0.12328767123287676,0.06756756756756754,0.07482993197278909,0.061224489795918324,0.061224489795918324,0.061224489795918324,0.0680272108843537,0.06756756756756754,0.07432432432432434,0.07432432432432434,0.06756756756756754,0.09459459459459463,0.06756756756756754,0.020689655172413834
Cysteic Acid_X_HILICNeg,0.31999999999999995,0.14583333333333337,0.17307692307692313,0.33333333333333337,0.33333333333333337,0.28985507246376807,0.2931034482758621,0.34426229508196726,0.29032258064516125,0.2727272727272727,0.26315789473684215,0.23728813559322037,0.5076923076923077,0.39682539682539686,0.3188405797101449,0.1643835616438356,0.23611111111111116,0.24285714285714288,0.23287671232876717,0.08108108108108103,0.29230769230769227,0.09836065573770492,0.19718309859154926,0.09722222222222221,0.17567567567567566,0.203125,0.4328358208955224,0.3939393939393939,0.3970588235294118,0.37681159420289856,0.273972602739726,0,0,0,0,0,0,0.31818181818181823,0.3023255813953488,0.24242424242424243,0,0.42647058823529416,0.4833333333333333,0.5,0.4492753623188406,0.582089552238806,0.2571428571428571,0.323943661971831,0.43333333333333335,0.3857142857142857,0.32258064516129037,0.29850746268656714,0.28787878787878785,0.3384615384615385,0.4375,0.30434782608695654,0.28358208955223885,0.24615384615384617
Cytidine_X_HILICNeg,0,0,0,0.2272727272727273,0.28985507246376807,0.42028985507246375,0,0,0.4193548387096774,0,0,0.288135593220339,0.6923076923076923,0.6190476190476191,0.6521739130434783,0.6164383561643836,0.6944444444444444,0.7,0.7397260273972603,0.6891891891891893,0.523076923076923,0.540983606557377,0.46478873239436624,0.4722222222222222,0.5810810810810811,0.59375,0.5223880597014925,0.6060606060606061,0.5882352941176471,0.6376811594202898,0.6027397260273972,0.2666666666666667,0.25,0,0.2142857142857143,0.23529411764705888,0,0.4545454545454546,0.5348837209302326,0.4242424242424242,0.24,0.6911764705882353,0.65,0.6363636363636364,0.6811594202898551,0.7014925373134329,0.5714285714285714,0.5915492957746479,0.5833333333333333,0.6285714285714286,0.532258064516129,0.6567164179104478,0.5151515151515151,0.5692307692307692,0.578125,0.6376811594202898,0.5522388059701493,0.5076923076923077
Cytosine_X_HILICPos,0.8194444444444444,0.7972027972027972,0.7642857142857142,0.7074829931972789,0.7210884353741497,0.7210884353741497,0.7862068965517242,0.7986111111111112,0.7777777777777778,0.7638888888888888,0.7847222222222222,0.7777777777777778,0.8503401360544218,0.8716216216216216,0.8707482993197279,0.8972602739726028,0.8648648648648649,0.8827586206896552,0.8648648648648649,0.8561643835616438,0.8391608391608392,0.8013698630136986,0.8489208633093526,0.8333333333333334,0.8380281690140845,0.777027027027027,0.9060402684563759,0.8310810810810811,0.8513513513513513,0.8243243243243243,0.8344827586206897,0.9,0.8780487804878049,0.9243697478991597,0.9159663865546218,0.8888888888888888,0.9099099099099099,0.7697841726618705,0.9057971014492754,0.8646616541353384,0.9047619047619048,0.8231292517006803,0.777027027027027,0.8716216216216216,0.8424657534246576,0.8581081081081081,0.8027210884353742,0.7687074829931972,0.7687074829931972,0.8639455782312925,0.7755102040816326,0.8445945945945946,0.8108108108108107,0.8513513513513513,0.7905405405405406,0.8648648648648649,0.8040540540540541,0.8758620689655172
Dexpanthenol_X_HILICPos,0.32638888888888884,0.19580419580419584,0.17142857142857137,0.1428571428571429,0.12925170068027214,0.13605442176870752,0.22758620689655173,0.2222222222222222,0.2152777777777778,0.17361111111111116,0.25,0.20138888888888884,0.03401360544217691,0.027027027027026973,0.05442176870748294,0.06849315068493156,0.060810810810810856,0.1103448275862069,0.03378378378378377,0.07534246575342463,0,0,0,0.04861111111111116,0.04929577464788737,0,0.05369127516778527,0.04729729729729726,0.05405405405405406,0,0.0482758620689655,0.5833333333333333,0.9349593495934959,0.1512605042016807,0.08403361344537819,0.33333333333333337,0.3783783783783784,0.05035971223021585,0.02898550724637683,0.09022556390977443,0.626984126984127,0.03401360544217691,0.03378378378378377,0.08783783783783783,0.020547945205479423,0.027027027027026973,0.027210884353741527,0,0.013605442176870763,0.013605442176870763,0.020408163265306145,0.020270270270270285,0.020270270270270285,0.03378378378378377,0.027027027027026973,0.020270270270270285,0.027027027027026973,0.0482758620689655
DHPS_X_HILICNeg,0.92,0.875,0.8653846153846154,0.9696969696969697,0.9710144927536232,0.9420289855072463,0.896551724137931,0.9016393442622951,0.8709677419354839,0.8727272727272728,0.8596491228070176,0.8305084745762712,0.9384615384615385,0.9365079365079365,0.927536231884058,0.9178082191780822,0.9166666666666666,0.9142857142857143,0.904109589041096,0.9189189189189189,0.9230769230769231,0.9180327868852459,0.9295774647887324,0.9305555555555556,0.9189189189189189,0.90625,0.9552238805970149,0.9545454545454546,0.9558823529411765,0.9420289855072463,0.9315068493150684,0.6,0.6,0.41666666666666663,0.1428571428571429,0.6470588235294117,0.4,0.9545454545454546,0.9534883720930233,0.9090909090909091,0.8,0.9411764705882353,0.95,0.9393939393939394,0.9565217391304348,0.9552238805970149,0.9571428571428572,0.971830985915493,0.9666666666666667,0.9714285714285714,0.967741935483871,0.9552238805970149,0.9393939393939394,0.9538461538461538,0.96875,0.927536231884058,0.9253731343283582,0.9076923076923077
DMSP_HILICPos_X_HILICPos,0.9444444444444444,0.9440559440559441,0.9428571428571428,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9862068965517241,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9722222222222222,0.9795918367346939,0.9797297297297297,0.9727891156462585,0.9863013698630136,0.9864864864864865,0.9862068965517241,0.9797297297297297,0.9863013698630136,0.986013986013986,0.9863013698630136,0.9856115107913669,0.9861111111111112,0.9788732394366197,0.9797297297297297,0.9731543624161074,0.9797297297297297,0.9797297297297297,0.9797297297297297,0.9793103448275862,0.9666666666666667,0.975609756097561,0.9663865546218487,0.9495798319327731,0.9743589743589743,0.972972972972973,0.9856115107913669,0.9855072463768116,0.9849624060150376,0.9841269841269842,0.9863945578231292,0.9864864864864865,0.9797297297297297,0.9931506849315068,0.9864864864864865,0.9863945578231292,0.9863945578231292,0.9931972789115646,0.9863945578231292,0.9795918367346939,0.9797297297297297,0.9797297297297297,0.9797297297297297,0.9797297297297297,0.972972972972973,0.9797297297297297,0.9517241379310345
Gluconic Acid_X_HILICNeg,0,0,0,0,0.4782608695652174,0.33333333333333337,0,0.29508196721311475,0,0,0,0.3389830508474576,0,0.5714285714285714,0.4057971014492754,0.26027397260273977,0.3472222222222222,0,0,0.17567567567567566,0,0,0,0.25,0.29729729729729726,0.578125,0,0.24242424242424243,0,0.6811594202898551,0.23287671232876717,0,0,0,0,0.11764705882352944,0,0.5681818181818181,0.5813953488372092,0,0,0.1470588235294118,0.5333333333333333,0,0.37681159420289856,0.28358208955223885,0.6142857142857143,0.6619718309859155,0.5333333333333333,0.4714285714285714,0.6612903225806452,0.417910447761194,0.2727272727272727,0.29230769230769227,0.59375,0.536231884057971,0.5970149253731343,0.5384615384615384
Glucosylglycerol_X_HILICPos,0.06944444444444442,0.09090909090909094,0.05714285714285716,0.17006802721088432,0.16326530612244894,0.18367346938775508,0.04137931034482756,0.04166666666666663,0.0625,0.04166666666666663,0.04166666666666663,0.04166666666666663,0.027210884353741527,0.07432432432432434,0.11564625850340138,0.07534246575342463,0.013513513513513487,0.03448275862068961,0.04054054054054057,0.08904109589041098,0.013986013986013957,0.013698630136986356,0.02877697841726623,0.06944444444444442,0.035211267605633756,0.027027027027026973,0.02684563758389258,0.020270270270270285,0.013513513513513487,0.027027027027026973,0.05517241379310345,0,0,0,0,0,0,0.18705035971223016,0.17391304347826086,0.18045112781954886,0.04761904761904767,0.05442176870748294,0.006756756756756799,0.027027027027026973,0.04109589041095896,0.04729729729729726,0.04081632653061229,0.08843537414965985,0.027210884353741527,0.04761904761904767,0.03401360544217691,0.04054054054054057,0.04054054054054057,0.06756756756756754,0.020270270270270285,0.06756756756756754,0.04729729729729726,0.07586206896551728
Glutamine_X_HILICPos,0.75,0.6503496503496504,0.6571428571428571,0.7619047619047619,0.7551020408163265,0.7142857142857143,0.8137931034482758,0.8402777777777778,0.8263888888888888,0.7916666666666666,0.7777777777777778,0.7986111111111112,0.5850340136054422,0.6621621621621622,0.5510204081632653,0.7328767123287672,0.777027027027027,0.8275862068965517,0.7364864864864865,0.7397260273972603,0.6993006993006994,0.8287671232876712,0.7194244604316546,0.7361111111111112,0.556338028169014,0.7162162162162162,0.610738255033557,0.6418918918918919,0.5540540540540541,0.7905405405405406,0.6275862068965516,0.8333333333333334,0.7886178861788617,0.6890756302521008,0.7478991596638656,0.829059829059829,0.7117117117117118,0.8201438848920863,0.8768115942028986,0.7969924812030076,0.746031746031746,0.653061224489796,0.6824324324324325,0.6891891891891893,0.6301369863013699,0.5675675675675675,0.5510204081632653,0.4625850340136054,0.7006802721088435,0.6190476190476191,0.7074829931972789,0.6486486486486487,0.5135135135135135,0.6216216216216216,0.7162162162162162,0.5945945945945945,0.6351351351351351,0.6275862068965516
Glutathione Disulfide_X_RP,0.06153846153846154,0.08695652173913049,0.2142857142857143,0.22077922077922074,0.20512820512820518,0.20779220779220775,0.22499999999999998,0.23076923076923073,0.19480519480519476,0.2465753424657534,0.21518987341772156,0.08235294117647063,0.10843373493975905,0.15555555555555556,0.1460674157303371,0.1585365853658537,0.21052631578947367,0.2533333333333333,0.16216216216216217,0.2168674698795181,0.14754098360655743,0.15068493150684936,0.11111111111111116,0.17721518987341767,0.16216216216216217,0.19718309859154926,0.40963855421686746,0.1444444444444445,0.4831460674157303,0.13186813186813184,0.2584269662921348,0,0,0,0.16666666666666663,0,0,0.18518518518518523,0.2784810126582279,0,0,0.11764705882352944,0.29761904761904767,0.13095238095238093,0.12941176470588234,0.26190476190476186,0.13186813186813184,0.21978021978021978,0.4111111111111111,0.4222222222222223,0.29885057471264365,0.09999999999999998,0.10465116279069764,0.3370786516853933,0.2777777777777778,0.11111111111111116,0.3258426966292135,0.3595505617977528
Glycerophosphocholine_X_HILICPos,0.7222222222222222,0.6923076923076923,0.7071428571428571,0.8979591836734694,0.891156462585034,0.891156462585034,0.8,0.7777777777777778,0.8055555555555556,0.6319444444444444,0.7013888888888888,0.6736111111111112,0.5714285714285714,0.5743243243243243,0.6598639455782314,0.273972602739726,0.43918918918918914,0.35862068965517246,0.31081081081081086,0.18493150684931503,0.3846153846153846,0.5616438356164384,0.48201438848920863,0.4027777777777778,0.2816901408450704,0.5135135135135135,0.5838926174496644,0.6013513513513513,0.5405405405405406,0.5405405405405406,0.6413793103448275,0.8,0.7235772357723578,0.6638655462184874,0.6470588235294117,0.7606837606837606,0.6756756756756757,0.9280575539568345,0.927536231884058,0.7593984962406015,0.7301587301587302,0.6394557823129252,0.6283783783783784,0.6013513513513513,0.5273972602739726,0.22972972972972971,0.6938775510204082,0.6666666666666667,0.7482993197278911,0.6870748299319728,0.7414965986394557,0.7162162162162162,0.6891891891891893,0.722972972972973,0.7297297297297297,0.6891891891891893,0.6824324324324325,0.7103448275862069
Gonyol_X_HILICPos,0.8958333333333334,0.916083916083916,0.9142857142857143,0.9591836734693877,0.9591836734693877,0.9591836734693877,0.9517241379310345,0.9513888888888888,0.9513888888888888,0.9513888888888888,0.9583333333333334,0.9652777777777778,0.6802721088435374,0.7162162162162162,0.7687074829931972,0.7602739726027398,0.8378378378378378,0.7655172413793103,0.7905405405405406,0.8493150684931507,0.8601398601398601,0.8424657534246576,0.8345323741007195,0.8402777777777778,0.8873239436619719,0.8918918918918919,0.7248322147651007,0.6351351351351351,0.7162162162162162,0.7837837837837838,0.8206896551724138,0.575,0.4796747967479674,0.5378151260504201,0.4369747899159664,0.5470085470085471,0.6396396396396397,0.6546762589928057,0.6956521739130435,0.5488721804511278,0.6031746031746033,0.5918367346938775,0.6621621621621622,0.6621621621621622,0.5616438356164384,0.7162162162162162,0.7074829931972789,0.8095238095238095,0.6802721088435374,0.7482993197278911,0.6870748299319728,0.6689189189189189,0.7364864864864865,0.7297297297297297,0.6824324324324325,0.75,0.7364864864864865,0.7172413793103448
Histidine_X_HILICPos,0.5763888888888888,0.49650349650349646,0.5571428571428572,0.48299319727891155,0.47619047619047616,0.4285714285714286,0.5172413793103448,0.5069444444444444,0.5,0.5555555555555556,0.5,0.47916666666666663,0.1768707482993197,0.22297297297297303,0.08843537414965985,0.1095890410958904,0.25,0.21379310344827585,0.16216216216216217,0.136986301369863,0.18881118881118886,0.2534246575342466,0.05755395683453235,0.11111111111111116,0.09154929577464788,0.2567567567567568,0.14093959731543626,0.1216216216216216,0.09459459459459463,0.16891891891891897,0.07586206896551728,0.7083333333333333,0.39837398373983735,0.4369747899159664,0.5714285714285714,0.6581196581196581,0.5495495495495495,0.618705035971223,0.7173913043478262,0.48120300751879697,0.4285714285714286,0.18367346938775508,0.28378378378378377,0.18243243243243246,0.136986301369863,0.14864864864864868,0.08163265306122447,0.04761904761904767,0.22448979591836737,0.08843537414965985,0.33333333333333337,0.11486486486486491,0.18918918918918914,0.1216216216216216,0.22297297297297303,0.08108108108108103,0.11486486486486491,0.096551724137931
Homoserine_X_HILICPos,0.18055555555555558,0.12587412587412583,0.20714285714285718,0.11564625850340138,0.13605442176870752,0.08843537414965985,0.13793103448275867,0.13194444444444442,0.13888888888888884,0.11805555555555558,0.13194444444444442,0.1527777777777778,0.12925170068027214,0.08783783783783783,0.0680272108843537,0,0.10135135135135132,0.08275862068965523,0.09459459459459463,0,0,0.08904109589041098,0,0,0,0.10135135135135132,0.04026845637583898,0.05405405405405406,0.04729729729729726,0.09459459459459463,0,0,0,0,0,0,0,0.3093525179856115,0.14492753623188404,0,0,0.10204081632653061,0.09459459459459463,0.11486486486486491,0.20547945205479456,0.16216216216216217,0.09523809523809523,0.04081632653061229,0.13605442176870752,0.12244897959183676,0.12925170068027214,0.09459459459459463,0.060810810810810856,0.060810810810810856,0.10810810810810811,0.05405405405405406,0.07432432432432434,0.06896551724137934
Hypotaurine_X_HILICPos,0.125,0.09790209790209792,0.11428571428571432,0.04761904761904767,0.05442176870748294,0.05442176870748294,0.0482758620689655,0.05555555555555558,0.04861111111111116,0.06944444444444442,0.06944444444444442,0.09027777777777779,0.013605442176870763,0.05405405405405406,0.020408163265306145,0.020547945205479423,0.027027027027026973,0.02758620689655178,0.04729729729729726,0.006849315068493178,0.020979020979020935,0.04109589041095896,0.007194244604316502,0.00694444444444442,0,0.04054054054054057,0.01342281879194629,0.013513513513513487,0.006756756756756799,0.020270270270270285,0.006896551724137945,0.1166666666666667,0.17886178861788615,0.03361344537815125,0,0.0854700854700855,0.018018018018018056,0.28776978417266186,0.33333333333333337,0.22556390977443608,0.10317460317460314,0.061224489795918324,0.10135135135135132,0.03378378378378377,0.09589041095890416,0.04054054054054057,0.020408163265306145,0.03401360544217691,0.04761904761904767,0.03401360544217691,0.07482993197278909,0.05405405405405406,0.06756756756756754,0.020270270270270285,0.05405405405405406,0.04729729729729726,0.013513513513513487,0.006896551724137945
I102.0549R12.14_HILICNeg_X_HILICNeg,0.84,0.8125,0.7307692307692308,0.8333333333333334,0.8695652173913043,0.8405797101449275,0.8620689655172413,0.8688524590163934,0.8548387096774194,0.8545454545454545,0.8245614035087719,0.864406779661017,0.7384615384615385,0.7142857142857143,0.7246376811594203,0.7671232876712328,0.7777777777777778,0.7571428571428571,0.6712328767123288,0.7702702702702703,0.7538461538461538,0.7049180327868853,0.6901408450704225,0.6944444444444444,0.7837837837837838,0.765625,0.8059701492537313,0.8181818181818181,0.8235294117647058,0.8115942028985508,0.726027397260274,0.5333333333333333,0,0,0,0,0,0.6136363636363636,0.7209302325581395,0.6666666666666667,0.72,0.75,0.8166666666666667,0.7575757575757576,0.7681159420289855,0.791044776119403,0.7857142857142857,0.8028169014084507,0.8166666666666667,0.8142857142857143,0.7741935483870968,0.6865671641791045,0.6818181818181819,0.7846153846153846,0.796875,0.7101449275362319,0.8208955223880597,0.8
I104.1074R10.68_HILICPos_X_HILICPos,0.6527777777777778,0.6573426573426573,0.7357142857142858,0.7142857142857143,0.6394557823129252,0.6802721088435374,0.6482758620689655,0.5625,0.5833333333333333,0.7569444444444444,0.625,0.5694444444444444,0.891156462585034,0.9527027027027027,0.9319727891156463,0.8561643835616438,0.8918918918918919,0.9103448275862069,0.9054054054054054,0.904109589041096,0.8461538461538461,0.8835616438356164,0.8776978417266187,0.8680555555555556,0.8591549295774648,0.8986486486486487,0.8590604026845637,0.8716216216216216,0.8851351351351351,0.9391891891891891,0.9379310344827586,0.8666666666666667,0.8617886178861789,0.8571428571428572,0.8907563025210083,0.8974358974358975,0.8738738738738738,0.8992805755395683,0.8840579710144928,0.8796992481203008,0.8650793650793651,0.9115646258503401,0.8918918918918919,0.8918918918918919,0.8835616438356164,0.9054054054054054,0.8979591836734694,0.9047619047619048,0.891156462585034,0.8775510204081632,0.9251700680272109,0.9121621621621622,0.9121621621621622,0.8716216216216216,0.9189189189189189,0.9121621621621622,0.8918918918918919,0.9103448275862069
I107.0734R9.09_HILICPos_X_HILICPos,0.08333333333333337,0.08391608391608396,0.09285714285714286,0.027210884353741527,0.027210884353741527,0.027210884353741527,0.08965517241379306,0.08333333333333337,0.09722222222222221,0.05555555555555558,0.0625,0.11111111111111116,0.11564625850340138,0.4864864864864865,0.4217687074829932,0.10273972602739723,0.11486486486486491,0.06206896551724139,0.07432432432432434,0.047945205479452024,0.04895104895104896,0.136986301369863,0.07913669064748197,0.10416666666666663,0.06338028169014087,0.11486486486486491,0.4161073825503355,0.3581081081081081,0.3918918918918919,0.1283783783783784,0.12413793103448278,0.07499999999999996,0.05691056910569103,0.050420168067226934,0,0,0,0.1079136690647482,0.06521739130434778,0.045112781954887216,0.031746031746031744,0.13605442176870752,0.1216216216216216,0.1283783783783784,0.1095890410958904,0.10135135135135132,0.4965986394557823,0.5034013605442177,0.3537414965986394,0.3129251700680272,0.23809523809523814,0.22297297297297303,0.22297297297297303,0.29729729729729726,0.3716216216216216,0.3716216216216216,0.5067567567567568,0.5310344827586206
I116.0709R8.8_HILICPos_X_HILICPos,0.7708333333333334,0.7762237762237763,0.8,0.7687074829931972,0.7755102040816326,0.7346938775510203,0.6827586206896552,0.7152777777777778,0.7013888888888888,0.7152777777777778,0.7083333333333333,0.7291666666666667,0.9047619047619048,0.777027027027027,0.8299319727891157,0.8424657534246576,0.8445945945945946,0.8551724137931034,0.8445945945945946,0.8835616438356164,0.8111888111888113,0.7808219178082192,0.7913669064748201,0.8055555555555556,0.795774647887324,0.7432432432432432,0.785234899328859,0.8243243243243243,0.7837837837837838,0.7972972972972973,0.8413793103448276,0.9083333333333333,0.9024390243902439,0.8991596638655462,0.9243697478991597,0.9145299145299145,0.9189189189189189,0.920863309352518,0.9202898550724637,0.9172932330827068,0.8571428571428572,0.891156462585034,0.9324324324324325,0.9189189189189189,0.9178082191780822,0.8851351351351351,0.7687074829931972,0.782312925170068,0.8367346938775511,0.8707482993197279,0.8979591836734694,0.8918918918918919,0.9054054054054054,0.8918918918918919,0.8716216216216216,0.8513513513513513,0.8581081081081081,0.8551724137931034
I118.0864R7.19_HILICPos_X_HILICPos,0.9930555555555556,0.993006993006993,0.9928571428571429,0.9931972789115646,0.9931972789115646,0.9931972789115646,0.993103448275862,0.9930555555555556,0.9930555555555556,0.9930555555555556,0.9930555555555556,0.9930555555555556,0.9931972789115646,0.9932432432432432,0.9931972789115646,0.9931506849315068,0.9932432432432432,0.993103448275862,0.9932432432432432,0.9931506849315068,0.993006993006993,0.9931506849315068,0.9928057553956835,0.9930555555555556,0.9929577464788732,0.9932432432432432,0.9932885906040269,0.9932432432432432,0.9932432432432432,0.9932432432432432,0.993103448275862,0.9916666666666667,0.991869918699187,0.9915966386554622,0.9915966386554622,0.9914529914529915,0.990990990990991,0.9928057553956835,0.9927536231884058,0.9924812030075187,0.9920634920634921,0.9931972789115646,0.9932432432432432,0.9932432432432432,0.9863013698630136,0.9932432432432432,0.9931972789115646,0.9931972789115646,0.9863945578231292,0.9931972789115646,0.9931972789115646,0.9932432432432432,0.9932432432432432,0.9932432432432432,0.9932432432432432,0.9932432432432432,0.9932432432432432,0.993103448275862
I120.0811R5.29_HILICPos_X_HILICPos,0.6736111111111112,0.6643356643356644,0.6642857142857144,0.6122448979591837,0.5782312925170068,0.6054421768707483,0.5862068965517242,0.5902777777777778,0.6041666666666667,0.6180555555555556,0.6041666666666667,0.6388888888888888,0.6870748299319728,0.5337837837837838,0.5578231292517006,0.5205479452054795,0.472972972972973,0.5310344827586206,0.6283783783783784,0.6438356164383562,0.6083916083916083,0.410958904109589,0.5611510791366907,0.5416666666666667,0.5633802816901409,0.4797297297297297,0.5234899328859061,0.5135135135135135,0.5,0.45945945945945943,0.5379310344827586,0.6166666666666667,0.6747967479674797,0.680672268907563,0.8067226890756303,0.6752136752136753,0.6126126126126126,0.7050359712230216,0.7246376811594203,0.8120300751879699,0.7619047619047619,0.7142857142857143,0.5743243243243243,0.6959459459459459,0.6438356164383562,0.6959459459459459,0.5034013605442177,0.47619047619047616,0.4965986394557823,0.5782312925170068,0.653061224489796,0.6959459459459459,0.722972972972973,0.6554054054054055,0.4864864864864865,0.6554054054054055,0.6013513513513513,0.5724137931034483
I121.032R8.27_HILICPos_X_HILICPos,0.7986111111111112,0.7692307692307692,0.7571428571428571,0.8571428571428572,0.8639455782312925,0.8571428571428572,0.9103448275862069,0.9027777777777778,0.9027777777777778,0.9027777777777778,0.8958333333333334,0.9097222222222222,0.9523809523809523,0.9662162162162162,0.9659863945578231,0.952054794520548,0.9527027027027027,0.9379310344827586,0.9391891891891891,0.952054794520548,0.9370629370629371,0.9726027397260274,0.9496402877697842,0.9583333333333334,0.9507042253521126,0.9662162162162162,0.9463087248322147,0.9459459459459459,0.9391891891891891,0.9662162162162162,0.9517241379310345,0.7,0.8455284552845528,0.773109243697479,0.8319327731092436,0.8205128205128205,0.7927927927927928,0.9496402877697842,0.9347826086956522,0.849624060150376,0.8412698412698413,0.9523809523809523,0.9527027027027027,0.9459459459459459,0.9726027397260274,0.9594594594594594,0.9387755102040817,0.9455782312925171,0.9455782312925171,0.9455782312925171,0.9659863945578231,0.9594594594594594,0.9391891891891891,0.9459459459459459,0.9391891891891891,0.9459459459459459,0.9391891891891891,0.9379310344827586
