Kingdom,Phylum,Class,Order,Family,Genus,Species,Consensus,taxon.id
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,85a7887b33e6dc51d6c840f28a95426e
Eukaryota,Stramenopiles,Sagenista,MAST-9,MAST-9A,MAST-9A_X,MAST-9A_XX,1.0000000,5745853b7f3489907bc0e8ee62a16641
Eukaryota,Alveolata,Ciliophora,Phyllopharyngea,Cyrtophoria_1,PHYLL_4,PHYLL_4_X,0.9000000,a466cc811515e63166882e7a45fb1572
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-6,Dino-Group-I-Clade-6_X,1.0000000,3eaa7ed9d2287d72ac0d6e3b80ba57a7
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,efb8d6b262b5a1563b8f426f389f9607
Eukaryota,Stramenopiles,Sagenista,MAST-9,NA,NA,NA,0.8000000,bda5ab071af12f5792a115f10c38a96a
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,NA,0.6875000,312cc3e2817a7d9b73b8af2850cc88d1
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,1.0000000,f1ef08efbcc1de3e880dd55c666295fb
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Lepidodinium,0.5454545,9fbff22008b7a3910264983c96979dce
Eukaryota,Stramenopiles,Opalozoa,MAST-3,MAST-3E,MAST-3E_X,MAST-3E_XX,1.0000000,8d76c55f95de1a0a2815cf9d3d725e62
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,cfb2fdc80771642814e6bd699a1f84b6
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,0.6000000,bd8074374615097459b0af8fd8c9c9e4
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,c55ab8809e503b2f8e96efe33df1fcb7
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,0.8181818,4157edf6e12154780bb95b21f7900f71
Eukaryota,Archaeplastida,Chlorophyta,NA,NA,NA,NA,0.5500000,adb05d63f65f1dc8f94e3c2a5282e637
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-5,Dino-Group-II-Clade-5_X,0.9090909,892a1dfab546be69a717c51456255678
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.9090909,c3d93824e9d86b7d8ff861ad40f2bffb
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,1.0000000,b0a8b9736bda3e89637a2fa3ff9ccdfc
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,NA,1.0000000,8efe0273b84a2908c496911bb06ad86a
Eukaryota,Hacrobia,Haptophyta,Haptophyta_Clade_HAP3,Haptophyta_Clade_HAP3_X,Haptophyta_Clade_HAP3_XX,Haptophyta_Clade_HAP3_XXX,1.0000000,6e8bda58a3597a7faaa013ec6dbc0e10
Eukaryota,Stramenopiles,Ochrophyta,Dictyochophyceae,Dictyochophyceae_X,NA,NA,0.9000000,05af2d2ec99cd29304353fd6f539a2e9
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,0.9000000,0e19cab0f8e307f3826de3681f0fd21c
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,39bee47c10561f52398ba66b11b3b5c9
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,1.0000000,0d3891a58a8526bba81f32f9affbeb34
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,31794704521c8fb4916165d7d1ee5272
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,1.0000000,c20f8435bf82fb3bff8838c22e146c50
Eukaryota,Hacrobia,Katablepharidophyta,Katablepharidaceae,Katablepharidales,Katablepharidales_X,Katablepharidales_XX,1.0000000,aa75b6f2343bbd6d6d6586a6b978fea8
Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea_X,Acantharea_XX,Acantharea_XXX,1.0000000,aaf3049a6fdb80f371e6a74e269d3617
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I_X,Dino-Group-I_XX,0.8000000,6b91a8ad344b6649f8b7b50b5c420ad3
Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Euglyphida,Euglyphidae,Euglypha,1.0000000,27755658dded8934d03308b83dfbee0d
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida_D,Strombidiida_D_X,Strombidiida_D_XX,0.8000000,90df9716d6cea2edff167b6cde301a1e
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-4,Dino-Group-I-Clade-4_X,1.0000000,80aa401edac63e330dd9a1731cfad7b1
Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,1.0000000,05ecef05f7ffe6fc9f7c329482a69c30
Eukaryota,Stramenopiles,Opalozoa,MAST-3,MAST-3K,MAST-3K_X,MAST-3K_XX,0.6363636,e4ee4d727062d737f2ec09513b61338a
Eukaryota,Hacrobia,Picozoa,Picozoa_X,Picozoa_XX,Picozoa_XXX,Picozoa_XXXX,1.0000000,36b45f4c4f59ffd02a1cd6117a13e2f4
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,5cac8da09dcc5396327faa2d93e3d846
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Cryothecomonas-lineage,Cryothecomonas,0.8000000,5ee8cc480cfd8b412228a1ed4e3a8981
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.6363636,57e2d0020c8242d2ab72debcdd748f2c
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-5,Dino-Group-II-Clade-5_X,0.9090909,48f776f4a0fde2228b9077b507ba3c4e
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,4fd2b5380e17e702ab70124439f1add0
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Tintinnida,NA,NA,0.8000000,a117d8d04847a5cf0f5ba894b70962ba
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.9090909,76dcb5b1397613b816dd7021e4ad68fb
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-4,Dino-Group-I-Clade-4_X,1.0000000,7cef2beb8483aa22f54f1c035f80c0b8
Eukaryota,Archaeplastida,Chlorophyta,NA,NA,NA,NA,0.6000000,41e82c77c7eb7491b9108f1d5d590c01
Eukaryota,Rhizaria,Radiolaria,RAD-B,RAD-B_X,RAD-B-Group-IV,Sticholonche,0.9000000,4d9b2c5ce1ee5b44223c4ced6e1ffceb
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,NA,1.0000000,ace2ed569eeff1ce3835018a2c7ef6b5
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-6,Dino-Group-II-Clade-6_X,1.0000000,328d67565e077600a901bcd63306a682
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-14,Dino-Group-II-Clade-14_X,1.0000000,6c189ededee5f6df9212972e87f6a047
Eukaryota,Rhizaria,Radiolaria,Acantharea,Arthracanthida-Symphyacanthida,Arthracanthida-Symphyacanthida_X,Arthracanthida-Symphyacanthida_XX,0.9000000,7c71a1ce8b4a7f150fd19b17171fb3a3
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.9090909,53bccc7b3dd04cdd965e47c4cb66cad9
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,1.0000000,af50023d35094e47b1fdb5d3743f2441
Eukaryota,Archaeplastida,Chlorophyta,Chloropicophyceae,Chloropicales,Chloropicaceae,Chloroparvula,0.7142857,a847f9f5a6a20c4417d480e295a1f2e2
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.9090909,f8274bc5c30a325a10e4e6544f04fe88
Eukaryota,Stramenopiles,Sagenista,MAST-9,MAST-9A,MAST-9A_X,MAST-9A_XX,1.0000000,d19080196108dfc4787148393a22358c
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-1,Dino-Group-I-Clade-1_X,1.0000000,9cc9ea31663b4658464a816fb6059728
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-1,Dino-Group-I-Clade-1_X,1.0000000,333230fcbe9b808cb221caa8d09c9068
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Leegaardiellidae_B,Leegaardiella,1.0000000,154324ef3227dc1506594a5283a01c67
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,1.0000000,597fd6d5321c3943aee984327e765ab3
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.9090909,e83953939f4c1ebee8b27ef861e42ed9
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-14,Dino-Group-II-Clade-14_X,0.9090909,e6ddf2db9676c31c747e53598df9ec6f
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-23,Dino-Group-II-Clade-23_X,0.6000000,f2349ca0555835dc6c239f28e744c439
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.9090909,2879773ca9cc7074ac4ad7fd39b1d4c5
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,1.0000000,ef08072a76b58937a4de376463604285
Eukaryota,Rhizaria,Radiolaria,RAD-B,RAD-B_X,RAD-B-Group-IV,Sticholonche,0.9000000,d4496dc2006246ffadca9727956e881d
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,0.6363636,95d57251f8d71bf0095303d7d767bbce
Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Phaeocystales,Phaeocystaceae,Phaeocystis,0.7000000,4103c158a2814b742057c5e2aee07923
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-21,Dino-Group-II-Clade-21_X,0.5454545,fc7fe8686a04b4e603f869fbc85b100f
Eukaryota,Archaeplastida,Chlorophyta,Pyramimonadales,Pyramimonadales_X,Pyramimonadales_XX,Halosphaera,0.8181818,b026b0e16c8fcffeb17fbfadce27c1cc
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-32,Dino-Group-II-Clade-32_X,0.9090909,1606e309c915a31fb6bbeb3aa7ef58bd
Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Isochrysidales,Noelaerhabdaceae,Emiliania,0.8000000,a38cf5981200a20f1b356b392ca863b4
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-1,Dino-Group-I-Clade-1_X,1.0000000,b272340ffc66eeda244b617012a48a71
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,fd35b3a902fbb8b62a67a3a2f4536a53
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-III,Dino-Group-III_X,Dino-Group-III_XX,0.9090909,24faf9880c8a8d7d9ec6123bed4c5329
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,NA,1.0000000,4d2a2f29ef1e67e56017f635ff00555e
Eukaryota,Stramenopiles,Sagenista,MAST-7,MAST-7B,MAST-7B_X,MAST-7B_XX,1.0000000,bce9258cc23976c4dcb2cecf39576651
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,0.8181818,3722a7af4afad38e5066f073296b2366
Eukaryota,Stramenopiles,Ochrophyta,Chrysophyceae,Chrysophyceae_X,Chrysophyceae_Clade-F,Chrysophyceae_Clade-F_X,0.6000000,72d9fc76a082df4c48a454fd31b556a3
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-8,Dino-Group-I-Clade-8_X,1.0000000,cdcf8bd21ce4579cd3f8fb21a73d8ef5
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Chaetoceros,0.6250000,e255f5096b1aca15f8dddf64bd94df5a
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,NA,1.0000000,6ebbc724a4e983319c7234ec54d38f79
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-16,Dino-Group-II-Clade-16_X,0.7272727,3a4ebb7c06a070e97cc6fca7bb17bcdc
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-V,Dino-Group-V_X,Dino-Group-V_XX,0.8181818,dc0b6ae8f9e1bf46205089978dc80079
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,0.5454545,2aed794859a83181bdef0e1225b8fbcc
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-14,Dino-Group-II-Clade-14_X,0.9090909,8ab17227d2ae09e0c6042774e9b88407
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I_X,Dino-Group-I_XX,0.8000000,605e5da053181447a6f583f083c29d42
Eukaryota,Stramenopiles,Ochrophyta,Chrysophyceae,Chrysophyceae_X,Chrysophyceae_Clade-G,Chrysophyceae_Clade-G_X,1.0000000,57b922856f30cb1b65cfa675b4368092
Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,1.0000000,e43848d79ea6841afc3dc7727c4923f0
Eukaryota,Stramenopiles,Opalozoa,Bicoecea,Bicoecea_X,Bicoecea_XX,Bicoecea_XXX,0.6000000,729a03555a38db97c3d6249a1de4910f
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-3,Dino-Group-I-Clade-3_X,0.8000000,312e592bde39d9371e2b97d337665b8f
Eukaryota,Stramenopiles,Opalozoa,MAST-3,MAST-3J,MAST-3J_X,MAST-3J_XX,1.0000000,1daeb708b977bc34437bb75c61ad9f87
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-5,Dino-Group-II-Clade-5_X,0.8181818,4101f2649c4f76110915746c85f707a7
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-III,Dino-Group-III_X,Dino-Group-III_XX,0.9090909,ba26883dab938c53b6ecaf2708e072de
Eukaryota,Stramenopiles,Stramenopiles_X,NA,NA,NA,NA,0.6000000,457b4225e58fa0b7190b1238251ba7ea
Eukaryota,Rhizaria,Radiolaria,Acantharea,Arthracanthida-Symphyacanthida,Arthracanthida-Symphyacanthida_X,NA,1.0000000,1b9c9d992f633f009047fba7d989008a
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,0.6363636,2f9c2ad723f7333e51b3925607ddb1d2
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,fcda8170dd5b5175801098eace32dbb9
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-4,Dino-Group-II-Clade-4_X,0.6363636,2c20bc35e796770fb6380e1a02d34114
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,1.0000000,0245f76969d06ff854f472716143b6a1
Eukaryota,Stramenopiles,Opalozoa,MAST-3,NA,NA,NA,1.0000000,5c0213e8f9799b552b92a50b0fa1d8aa
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,1.0000000,81b30566d97a9fa2acdc9f039fec21e9
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,NA,1.0000000,d077da417710640eab43e126db3ea564
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-3,Dino-Group-II-Clade-3_X,0.9000000,b640d7d5b3a9d8158264452f2ad368bb
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,6372f7651af3e94e58b35495e3e6cdb4
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,71aebb24f094e6ba9fce8044b2bc3b6c
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-14,Dino-Group-II-Clade-14_X,1.0000000,de579e01a68ab919a631bab642230fa7
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,4e0af1dd0bfe54c16b344c754e96998b
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,8b77a01da8db69133a720d9e362508df
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,NA,NA,0.9090909,2c5f01a25c291b06481f8ba1650b8696
Eukaryota,Rhizaria,Radiolaria,Acantharea,Arthracanthida-Symphyacanthida,Arthracanthida-Symphyacanthida_X,Arthracanthida-Symphyacanthida_XX,0.8000000,9b489cd95b15896035f2626475536983
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,NA,NA,0.8181818,cdb792680f28bcc267820e01b1a22b99
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,1.0000000,236d56860adf87b3e3084431baa84df5
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,0.6363636,14fbfd06f1c202228a6d64a1986ed559
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.5454545,f3203cfb654f4dfaafe91da94276196e
Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,1.0000000,afac987e95b61fb6b30874e534a9d982
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,de0206a651853887875517195ec88d95
Eukaryota,Stramenopiles,Ochrophyta,MOCH-2,MOCH-2_X,MOCH-2_XX,MOCH-2_XXX,0.5333333,bcbbd1489fd3563394321c4b2398b7c2
Eukaryota,Stramenopiles,NA,NA,NA,NA,NA,0.9333333,02b5a72e0d838e2f43f88e6d8fce98ea
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-5,Dino-Group-II-Clade-5_X,0.9090909,56d623aaaced065b3e24636afe5c9bbe
Eukaryota,Stramenopiles,Pseudofungi,MAST-1,NA,NA,NA,0.6666667,cb0e24bf3803b953c3518b557c090632
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-2,Dino-Group-I-Clade-2_X,1.0000000,405e211d295fc29580b960f19cf15516
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,300b57c698b601ea1aee797261034c54
Eukaryota,Stramenopiles,Opalozoa,MAST-3,MAST-3E,MAST-3E_X,MAST-3E_XX,0.6666667,3457645f41b55e7d99a0f73edc60f2ac
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-III,Dino-Group-III_X,Dino-Group-III_XX,0.9090909,b1f3dba14d485085dc93c762e70b8559
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,1.0000000,1a67a4187afbf3df1102b2348c3efe6e
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,ee12c06fe1a39297019c0582a6186e6b
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-21,Dino-Group-II-Clade-21_X,0.6363636,207f8cefae65f1ffda4373067e5f5bc5
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-19,Dino-Group-II-Clade-19_X,1.0000000,dd8fd65d54e60806920da079b93c50b0
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,NA,NA,1.0000000,21d30755e2c01fd9c65dc00a3cf4bedb
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,1965577a6f0dac3bb426e350b0331445
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-V,Dino-Group-V_X,Dino-Group-V_XX,0.8181818,b1101a17e432485bf73ce63fb6d15010
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-6,Dino-Group-II-Clade-6_X,1.0000000,a0b96b5abe8ce55f42a81e4a664f38ce
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,028b71c1d79632a247bd5472dd20fc19
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-16,Dino-Group-II-Clade-16_X,0.9090909,07caecdac0ad4ffacaf4f4bbfcb634c3
Eukaryota,Stramenopiles,Ochrophyta,NA,NA,NA,NA,0.6666667,ad2837e1a9af526dae0fb3ac3781b884
Eukaryota,Stramenopiles,Ochrophyta,Pelagophyceae,Pelagomonadales,Pelagomonadaceae,Aureococcus,1.0000000,d5d618e9b3acc82aee3bcda3816c4469
Eukaryota,Opisthokonta,Choanoflagellida,Choanoflagellida_X,Choanoflagellida_XX,Choanoflagellida_XX_Clade-3,Choanoflagellida_XX_Clade-3_X,1.0000000,396a3159ee1747d6757d098d159f8ea3
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.9090909,b85820e804692346ed149c3a66ab3f85
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,1.0000000,d7469f5d6b68f03422f199aa9cb49604
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,d6d6c5596978ae001c9ff05480b5b514
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,095c41dcd33799308ba752f0b4ebb9e3
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,fbf2bc6c0e733426d6d46812634b0b79
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.5454545,50af5d19c513ce5ea3667649dc863d80
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-8,Dino-Group-I-Clade-8_X,1.0000000,383e052cb791b1e9647a3aa9ac4af1cc
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-35,Dino-Group-II-Clade-35_X,0.8000000,198232fdad630b51acc093e7ce06ca69
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,NA,NA,1.0000000,a3e9699f7c3efd0f3c6e17233482748e
Eukaryota,Opisthokonta,Choanoflagellida,Choanoflagellatea,Acanthoecida,Stephanoecidae_Group_H,Stephanoecidae_Group_H_X,0.9000000,2309bd845dcd98a131c14f5226ef6fec
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,1.0000000,ca4dadb1f4379fbd1d53eb53b1e6efab
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,NA,0.5454545,4aafaf0afe51ff86513215ff64ed14de
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,51a30c27893ca33f982fde501eb54b0f
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,e10aca2bcc167146e3fca31b7481bf23
Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Cephaloidophoridae,Cephaloidophora,1.0000000,c8ea611e6c5f43cc0131aee3293f2860
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,1bb18de66dac5e31cec25424ed5be8ee
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,a1bfeb97aaa4ade84f8b87c5697b670b
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-6,Dino-Group-I-Clade-6_X,1.0000000,d570a6bead4ad1a5f97e9f5509b2c8d5
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.9090909,53bb9bfe3d76f970c96bba4b6d7b338d
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,NA,NA,0.8000000,e52aa8d8bc633fce161fbd530b505be6
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,388c6f4019d847311b4eaa4abfd5e6d3
Eukaryota,Rhizaria,Radiolaria,Polycystinea,Collodaria,Sphaerozoidae,Sphaerozoum,0.7000000,2d87e7c147624e2f29a60a7441b61429
Eukaryota,Stramenopiles,Ochrophyta,Chrysophyceae,Chrysophyceae_X,Chrysophyceae_XX,Chrysophyceae_XXX,0.6000000,e2919c6c441835ac73ce2c1745d14b21
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,NA,NA,0.9000000,a13035e31b8bf26a7e71e9d240552448
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-55,Dino-Group-II-Clade-55_X,0.7000000,fe44b3da9b839ba5409303b6a60a4c1e
Eukaryota,Hacrobia,Telonemia,Telonemia_X,Telonemia_XX,Telonemia-Group-2,Telonemia-Group-2_X,1.0000000,dbc549984b6f624b706562f3755aecf1
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,0.9090909,cfcd99fa161fbe781352c2637d35f485
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,e6bac48d35a92b403bfa6f463f5d5e40
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-V,Dino-Group-V_X,Dino-Group-V_XX,0.8181818,eae56e21a7820ae54ab96e2dd9478553
Eukaryota,Alveolata,NA,NA,NA,NA,NA,0.7000000,3c2a012f7e8a4480bc73c316a5509be9
Eukaryota,Excavata,Discoba,Euglenozoa,Diplonemea,Diplonemea_X,Diplonemea_XX,1.0000000,639048111ca5cd9f5140562030ccab4a
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,e0ecd52e2d7fd3556587b3433fc7db83
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,NA,NA,1.0000000,a2d0a625b16c8c11f743873caaf95839
